order_id,order_date,product_name,category,unit_price,quantity,revenue,cost,profit,region,country,is_returned
AMZ-2023-010096,2023-11-23 23:32:00,智能手表表带,电子产品,24.89,1,24.89,12,12.89,北美,CA,0
AMZ-2023-010097,2023-04-07 03:11:00,可折叠宠物笼,宠物用品,79.14,1,79.14,35,44.14,欧洲,IT,0
AMZ-2023-010098,2023-10-24 00:56:00,防滑衣架 20个装,家居厨房,23.25,1,23.25,8,15.25,亚太,JP,0
AMZ-2023-010099,2023-11-07 02:33:00,记忆棉坐垫,家居厨房,38.83,1,38.83,18,20.83,亚太,SG,0
AMZ-2023-010100,2023-08-19 02:12:00,瑜伽垫加厚防滑,运动户外,35.64,1,35.64,18,17.64,亚太,IN,0
AMZ-2023-010101,2023-02-28 10:02:00,无线蓝牙耳机,电子产品,203.02,1,203.02,89,114.02,欧洲,ES,0
AMZ-2023-010102,2023-05-07 06:24:00,白板磁吸套装,办公用品,41.39,1,41.39,18,23.39,其他,AE,0
AMZ-2023-010103,2023-04-18 15:55:00,狗狗磨牙玩具套装,宠物用品,20.57,1,20.57,6,14.57,欧洲,DE,0
AMZ-2023-010104,2023-11-28 11:36:00,便携式充电宝,电子产品,87.68,3,263.03,105,158.03,北美,CA,0
AMZ-2023-010105,2023-10-11 07:45:00,收纳盒 6件套,家居厨房,36.11,3,108.32,42,66.32,其他,AE,0
AMZ-2023-010106,2023-06-26 08:07:00,跑步腰包,运动户外,17.49,1,17.49,6,11.49,亚太,IN,0
AMZ-2023-010107,2023-12-22 07:17:00,宠物梳毛器,宠物用品,16.43,1,16.43,5,11.43,欧洲,ES,0
AMZ-2023-010108,2023-11-14 17:59:00,跑步腰包,运动户外,18.1,1,18.1,6,12.1,北美,US,0
AMZ-2023-010109,2023-10-07 17:43:00,运动水壶 1L,运动户外,27.53,1,27.53,10,17.53,北美,CA,0
AMZ-2023-010110,2023-12-22 19:13:00,A4 复印纸 500张,办公用品,12.92,1,12.92,4,8.92,欧洲,ES,0
AMZ-2023-010111,2023-05-11 22:18:00,猫抓板沙发款,宠物用品,28.28,2,56.55,20,36.55,亚太,IN,0
AMZ-2023-010112,2023-03-27 07:15:00,无线蓝牙耳机,电子产品,179.32,1,179.32,89,90.32,欧洲,UK,0
AMZ-2023-010113,2023-08-04 01:45:00,阻力带套装,运动户外,17.27,1,17.27,7,10.27,亚太,IN,0
AMZ-2023-010114,2023-02-21 15:41:00,智能手表表带,电子产品,28.9,2,57.81,24,33.81,北美,CA,0
AMZ-2023-010115,2023-02-15 23:16:00,机械键盘,电子产品,140.0,3,420.01,180,240.01,欧洲,FR,0
AMZ-2023-010116,2023-05-07 02:46:00,便携式充电宝,电子产品,81.66,1,81.66,35,46.66,北美,MX,0
AMZ-2023-010117,2023-12-17 14:35:00,无线鼠标,电子产品,34.47,1,34.47,18,16.47,亚太,JP,0
AMZ-2023-010118,2023-01-18 15:11:00,猫抓板沙发款,宠物用品,25.1,1,25.1,10,15.1,北美,MX,0
AMZ-2023-010119,2023-11-21 16:46:00,LED 护眼台灯,家居厨房,60.42,1,60.42,25,35.42,其他,AE,0
AMZ-2023-010120,2023-11-16 20:56:00,智能手表表带,电子产品,31.16,1,31.16,12,19.16,欧洲,UK,0
AMZ-2023-010121,2023-12-07 17:09:00,猫抓板沙发款,宠物用品,25.65,1,25.65,10,15.65,欧洲,ES,0
AMZ-2023-010122,2023-11-17 02:45:00,LED 护眼台灯,家居厨房,55.3,1,55.3,25,30.3,北美,CA,0
AMZ-2023-010123,2023-02-03 09:17:00,无线鼠标,电子产品,35.01,1,35.01,18,17.01,北美,CA,0
AMZ-2023-010124,2023-04-27 01:01:00,不锈钢保温杯,家居厨房,36.43,1,36.43,15,21.43,北美,US,0
AMZ-2023-010125,2023-07-11 17:09:00,人体工学腕托,办公用品,23.53,1,23.53,9,14.53,亚太,AU,0
AMZ-2023-010126,2023-07-24 00:24:00,运动水壶 1L,运动户外,27.56,1,27.56,10,17.56,其他,BR,0
AMZ-2023-010127,2023-10-01 19:42:00,USB-C 集线器,电子产品,41.86,2,83.71,44,39.71,欧洲,IT,0
AMZ-2023-010128,2023-11-08 01:50:00,不锈钢保温杯,家居厨房,38.93,1,38.93,15,23.93,其他,AE,0
AMZ-2023-010129,2023-12-15 17:27:00,运动水壶 1L,运动户外,28.04,1,28.04,10,18.04,其他,AE,0
AMZ-2023-010130,2023-05-10 04:40:00,A4 复印纸 500张,办公用品,10.86,2,21.73,8,13.73,北美,US,0
AMZ-2023-010131,2023-12-14 07:53:00,登山背包 40L,运动户外,82.52,1,82.52,42,40.52,其他,SA,0
AMZ-2023-010132,2023-10-11 16:28:00,便携式充电宝,电子产品,68.94,1,68.94,35,33.94,北美,MX,0
AMZ-2023-010133,2023-03-19 08:54:00,阻力带套装,运动户外,20.14,1,20.14,7,13.14,其他,AE,0
AMZ-2023-010134,2023-01-23 10:42:00,跑步腰包,运动户外,19.17,1,19.17,6,13.17,亚太,JP,0
AMZ-2023-010135,2023-01-01 20:34:00,A4 复印纸 500张,办公用品,13.35,1,13.35,4,9.35,欧洲,UK,0
AMZ-2023-010136,2023-10-08 13:29:00,A4 复印纸 500张,办公用品,11.73,1,11.73,4,7.73,欧洲,IT,0
AMZ-2023-010137,2023-08-18 11:39:00,LED 护眼台灯,家居厨房,58.64,1,58.64,25,33.64,欧洲,ES,0
AMZ-2023-010138,2023-11-04 17:14:00,无线鼠标,电子产品,42.57,1,42.57,18,24.57,欧洲,ES,0
AMZ-2023-010139,2023-04-03 23:26:00,不锈钢保温杯,家居厨房,33.51,1,33.51,15,18.51,亚太,JP,0
AMZ-2023-010140,2023-10-13 14:54:00,人体工学腕托,办公用品,27.05,2,54.1,18,36.1,北美,US,0
AMZ-2023-010141,2023-04-23 01:15:00,桌面文件架,办公用品,27.8,1,27.8,12,15.8,亚太,SG,0
AMZ-2023-010142,2023-08-27 14:34:00,宠物梳毛器,宠物用品,14.51,1,14.51,5,9.51,其他,SA,0
AMZ-2023-010143,2023-07-04 21:00:00,白板磁吸套装,办公用品,47.62,1,47.62,18,29.62,北美,US,0
AMZ-2023-010144,2023-12-05 00:49:00,人体工学腕托,办公用品,25.24,1,25.24,9,16.24,欧洲,DE,1
AMZ-2023-010145,2023-08-15 06:42:00,瑜伽垫加厚防滑,运动户外,42.34,1,42.34,18,24.34,欧洲,UK,1
AMZ-2023-010146,2023-01-15 21:22:00,跑步腰包,运动户外,18.46,1,18.46,6,12.46,其他,SA,0
AMZ-2023-010147,2023-02-02 00:40:00,跑步腰包,运动户外,17.66,1,17.66,6,11.66,北美,MX,0
AMZ-2023-010148,2023-07-04 15:49:00,无线鼠标,电子产品,34.19,1,34.19,18,16.19,北美,CA,0
AMZ-2023-010149,2023-09-07 12:18:00,硅胶厨房 utensils 套装,家居厨房,25.13,1,25.13,10,15.13,其他,AE,0
AMZ-2023-010150,2023-11-22 06:39:00,收纳盒 6件套,家居厨房,42.69,1,42.69,14,28.69,其他,BR,0
AMZ-2023-010151,2023-12-04 17:28:00,笔记本散热支架,电子产品,60.91,1,60.91,28,32.91,北美,US,0
AMZ-2023-010152,2023-08-17 10:58:00,手机防窥膜 3片装,电子产品,14.36,2,28.73,10,18.73,欧洲,IT,0
AMZ-2023-010153,2023-04-03 11:55:00,USB-C 集线器,电子产品,43.49,1,43.49,22,21.49,其他,AE,0
AMZ-2023-010154,2023-03-21 01:34:00,硅胶厨房 utensils 套装,家居厨房,28.05,1,28.05,10,18.05,北美,US,0
AMZ-2023-010155,2023-02-11 22:08:00,笔记本散热支架,电子产品,61.68,1,61.68,28,33.68,亚太,IN,0
AMZ-2023-010156,2023-02-11 09:01:00,宠物饮水机,宠物用品,42.98,1,42.98,22,20.98,其他,AE,1
AMZ-2023-010157,2023-02-20 05:19:00,登山背包 40L,运动户外,96.47,1,96.47,42,54.47,亚太,JP,0
AMZ-2023-010158,2023-06-09 16:16:00,白板磁吸套装,办公用品,44.01,1,44.01,18,26.01,亚太,SG,0
AMZ-2023-010159,2023-04-18 06:49:00,USB-C 集线器,电子产品,51.17,2,102.34,44,58.34,北美,CA,0
AMZ-2023-010160,2023-05-25 00:51:00,狗狗磨牙玩具套装,宠物用品,16.65,1,16.65,6,10.65,北美,CA,0
AMZ-2023-010161,2023-02-21 18:33:00,智能手表表带,电子产品,30.67,1,30.67,12,18.67,欧洲,DE,0
AMZ-2023-010162,2023-05-26 06:14:00,笔记本散热支架,电子产品,54.83,2,109.66,56,53.66,其他,AE,0
AMZ-2023-010163,2023-01-11 04:45:00,狗狗磨牙玩具套装,宠物用品,20.35,3,61.06,18,43.06,欧洲,IT,0
AMZ-2023-010164,2023-06-03 13:03:00,手机防窥膜 3片装,电子产品,12.98,1,12.98,5,7.98,其他,BR,0
AMZ-2023-010165,2023-10-22 20:11:00,笔记本散热支架,电子产品,64.06,1,64.06,28,36.06,北美,MX,0
AMZ-2023-010166,2023-12-04 23:24:00,记忆棉坐垫,家居厨房,42.52,1,42.52,18,24.52,北美,US,0
AMZ-2023-010167,2023-06-15 20:21:00,机械键盘,电子产品,136.03,2,272.06,120,152.06,欧洲,IT,0
AMZ-2023-010168,2023-08-24 06:11:00,无线蓝牙耳机,电子产品,218.91,1,218.91,89,129.91,亚太,JP,0
AMZ-2023-010169,2023-08-09 16:03:00,运动水壶 1L,运动户外,24.1,2,48.21,20,28.21,亚太,SG,0
AMZ-2023-010170,2023-12-27 08:17:00,狗狗磨牙玩具套装,宠物用品,19.66,1,19.66,6,13.66,欧洲,ES,0
AMZ-2023-010171,2023-07-13 16:19:00,硅胶厨房 utensils 套装,家居厨房,30.49,1,30.49,10,20.49,欧洲,UK,0
AMZ-2023-010172,2023-10-27 15:39:00,手机防窥膜 3片装,电子产品,16.55,1,16.55,5,11.55,欧洲,UK,0
AMZ-2023-010173,2023-12-02 23:05:00,登山背包 40L,运动户外,83.05,1,83.05,42,41.05,亚太,JP,0
AMZ-2023-010174,2023-10-05 00:01:00,智能手表表带,电子产品,30.79,1,30.79,12,18.79,北美,CA,0
AMZ-2023-010175,2023-03-07 01:29:00,记忆棉坐垫,家居厨房,51.03,1,51.03,18,33.03,北美,CA,0
AMZ-2023-010176,2023-03-27 04:17:00,USB-C 集线器,电子产品,45.82,1,45.82,22,23.82,亚太,AU,0
AMZ-2023-010177,2023-12-02 19:43:00,收纳盒 6件套,家居厨房,33.55,1,33.55,14,19.55,北美,US,0
AMZ-2023-010178,2023-06-10 06:56:00,LED 护眼台灯,家居厨房,58.15,1,58.15,25,33.15,其他,AE,0
AMZ-2023-010179,2023-05-24 02:10:00,人体工学腕托,办公用品,21.8,1,21.8,9,12.8,欧洲,ES,0
AMZ-2023-010180,2023-11-17 20:16:00,记忆棉坐垫,家居厨房,48.5,1,48.5,18,30.5,欧洲,UK,0
AMZ-2023-010181,2023-03-01 22:51:00,阻力带套装,运动户外,20.03,1,20.03,7,13.03,欧洲,UK,0
AMZ-2023-010182,2023-07-12 03:54:00,智能手表表带,电子产品,28.59,1,28.59,12,16.59,亚太,IN,0
AMZ-2023-010183,2023-09-15 13:37:00,A4 复印纸 500张,办公用品,10.3,1,10.3,4,6.3,欧洲,DE,0
AMZ-2023-010184,2023-05-04 10:12:00,无线鼠标,电子产品,40.73,1,40.73,18,22.73,亚太,AU,0
AMZ-2023-010185,2023-08-23 11:55:00,登山背包 40L,运动户外,99.63,1,99.63,42,57.63,亚太,JP,0
AMZ-2023-010186,2023-02-09 09:32:00,宠物梳毛器,宠物用品,15.69,1,15.69,5,10.69,亚太,SG,0
AMZ-2023-010187,2023-11-16 08:42:00,阻力带套装,运动户外,18.59,3,55.76,21,34.76,亚太,JP,0
AMZ-2023-010188,2023-09-23 00:01:00,猫抓板沙发款,宠物用品,24.82,2,49.63,20,29.63,亚太,JP,0
AMZ-2023-010189,2023-03-13 05:22:00,USB-C 集线器,电子产品,49.13,1,49.13,22,27.13,亚太,IN,0
AMZ-2023-010190,2023-06-14 22:17:00,跑步腰包,运动户外,19.2,1,19.2,6,13.2,其他,AE,0
AMZ-2023-010191,2023-07-07 20:57:00,可折叠宠物笼,宠物用品,67.69,1,67.69,35,32.69,欧洲,IT,0
AMZ-2023-010192,2023-03-20 06:30:00,无线蓝牙耳机,电子产品,189.92,1,189.92,89,100.92,亚太,AU,0
AMZ-2023-010193,2023-11-16 10:43:00,便携式充电宝,电子产品,88.13,1,88.13,35,53.13,其他,SA,0
AMZ-2023-010194,2023-07-16 08:46:00,智能手表表带,电子产品,30.31,1,30.31,12,18.31,亚太,AU,0
AMZ-2023-010195,2023-08-24 07:31:00,登山背包 40L,运动户外,77.23,1,77.23,42,35.23,其他,SA,0
AMZ-2023-010196,2023-10-27 04:57:00,白板磁吸套装,办公用品,44.1,1,44.1,18,26.1,亚太,SG,0
AMZ-2023-010197,2023-03-02 23:24:00,猫抓板沙发款,宠物用品,26.93,2,53.86,20,33.86,其他,AE,0
AMZ-2023-010198,2023-12-28 06:24:00,USB-C 集线器,电子产品,46.2,1,46.2,22,24.2,欧洲,UK,0
AMZ-2023-010199,2023-08-04 11:09:00,记忆棉坐垫,家居厨房,38.6,1,38.6,18,20.6,其他,SA,1
AMZ-2023-010200,2023-10-14 10:33:00,桌面文件架,办公用品,34.27,1,34.27,12,22.27,亚太,IN,0
AMZ-2023-010201,2023-06-10 10:07:00,狗狗磨牙玩具套装,宠物用品,15.56,1,15.56,6,9.56,亚太,IN,0
AMZ-2023-010202,2023-07-24 12:53:00,阻力带套装,运动户外,19.16,1,19.16,7,12.16,欧洲,IT,0
AMZ-2023-010203,2023-04-24 22:37:00,可折叠宠物笼,宠物用品,76.45,1,76.45,35,41.45,北美,US,0
AMZ-2023-010204,2023-11-13 02:21:00,宠物饮水机,宠物用品,54.98,1,54.98,22,32.98,欧洲,ES,0
AMZ-2023-010205,2023-01-11 02:39:00,硅胶厨房 utensils 套装,家居厨房,29.18,1,29.18,10,19.18,北美,US,1
AMZ-2023-010206,2023-07-23 19:32:00,人体工学腕托,办公用品,21.62,1,21.62,9,12.62,欧洲,FR,0
AMZ-2023-010207,2023-01-10 14:50:00,机械键盘,电子产品,141.53,1,141.53,60,81.53,其他,AE,0
AMZ-2023-010208,2023-03-03 11:32:00,手机防窥膜 3片装,电子产品,12.78,1,12.78,5,7.78,其他,SA,0
AMZ-2023-010209,2023-06-09 13:48:00,不锈钢保温杯,家居厨房,34.1,1,34.1,15,19.1,欧洲,FR,0
AMZ-2023-010210,2023-01-16 19:15:00,宠物梳毛器,宠物用品,13.67,1,13.67,5,8.67,亚太,SG,0
AMZ-2023-010211,2023-10-08 20:41:00,笔记本散热支架,电子产品,59.17,1,59.17,28,31.17,其他,SA,0
AMZ-2023-010212,2023-12-03 11:57:00,防滑衣架 20个装,家居厨房,19.29,1,19.29,8,11.29,其他,BR,0
AMZ-2023-010213,2023-05-27 00:07:00,智能手表表带,电子产品,28.92,2,57.84,24,33.84,亚太,SG,0
AMZ-2023-010214,2023-05-20 10:48:00,可折叠宠物笼,宠物用品,72.84,1,72.84,35,37.84,亚太,JP,0
AMZ-2023-010215,2023-11-18 14:57:00,猫抓板沙发款,宠物用品,26.84,1,26.84,10,16.84,亚太,AU,0
AMZ-2023-010216,2023-01-01 00:47:00,智能手表表带,电子产品,30.94,1,30.94,12,18.94,北美,CA,0
AMZ-2023-010217,2023-11-11 17:51:00,收纳盒 6件套,家居厨房,43.56,1,43.56,14,29.56,其他,BR,0
AMZ-2023-010218,2023-01-06 05:49:00,记忆棉坐垫,家居厨房,45.25,1,45.25,18,27.25,其他,SA,0
AMZ-2023-010219,2023-05-28 14:51:00,登山背包 40L,运动户外,76.73,1,76.73,42,34.73,欧洲,ES,0
AMZ-2023-010220,2023-11-14 11:56:00,人体工学腕托,办公用品,25.05,2,50.09,18,32.09,北美,CA,0
AMZ-2023-010221,2023-09-28 06:00:00,狗狗磨牙玩具套装,宠物用品,15.41,1,15.41,6,9.41,欧洲,IT,0
AMZ-2023-010222,2023-08-23 18:04:00,阻力带套装,运动户外,21.8,1,21.8,7,14.8,其他,BR,0
AMZ-2023-010223,2023-03-11 12:25:00,USB-C 集线器,电子产品,46.03,1,46.03,22,24.03,北美,US,0
AMZ-2023-010224,2023-07-24 08:19:00,跑步腰包,运动户外,17.18,1,17.18,6,11.18,亚太,AU,0
AMZ-2023-010225,2023-08-20 01:46:00,手机防窥膜 3片装,电子产品,16.29,1,16.29,5,11.29,欧洲,ES,0
AMZ-2023-010226,2023-08-09 22:30:00,无线鼠标,电子产品,43.33,1,43.33,18,25.33,亚太,JP,0
AMZ-2023-010227,2023-07-18 06:37:00,收纳盒 6件套,家居厨房,33.8,1,33.8,14,19.8,欧洲,DE,0
AMZ-2023-010228,2023-09-24 20:08:00,收纳盒 6件套,家居厨房,42.05,1,42.05,14,28.05,其他,AE,0
AMZ-2023-010229,2023-06-06 09:34:00,人体工学腕托,办公用品,23.93,1,23.93,9,14.93,亚太,IN,0
AMZ-2023-010230,2023-02-13 11:16:00,便携式充电宝,电子产品,79.79,1,79.79,35,44.79,其他,SA,0
AMZ-2023-010231,2023-04-28 07:15:00,硅胶厨房 utensils 套装,家居厨房,29.36,1,29.36,10,19.36,欧洲,DE,0
AMZ-2023-010232,2023-08-09 19:26:00,跑步腰包,运动户外,19.52,1,19.52,6,13.52,北美,US,0
AMZ-2023-010233,2023-09-01 21:38:00,无线蓝牙耳机,电子产品,204.21,1,204.21,89,115.21,北美,CA,0
AMZ-2023-010234,2023-04-24 14:23:00,机械键盘,电子产品,135.23,1,135.23,60,75.23,其他,AE,0
AMZ-2023-010235,2023-03-17 08:54:00,不锈钢保温杯,家居厨房,38.57,1,38.57,15,23.57,其他,BR,0
AMZ-2023-010236,2023-12-07 13:05:00,阻力带套装,运动户外,21.32,1,21.32,7,14.32,欧洲,ES,0
AMZ-2023-010237,2023-11-24 15:35:00,USB-C 集线器,电子产品,54.18,3,162.54,66,96.54,其他,BR,0
AMZ-2023-010238,2023-10-03 09:49:00,猫抓板沙发款,宠物用品,30.69,1,30.69,10,20.69,其他,SA,0
AMZ-2023-010239,2023-05-23 00:07:00,LED 护眼台灯,家居厨房,55.05,1,55.05,25,30.05,北美,US,1
AMZ-2023-010240,2023-07-01 06:49:00,不锈钢保温杯,家居厨房,35.73,1,35.73,15,20.73,亚太,IN,0
AMZ-2023-010241,2023-10-07 11:44:00,LED 护眼台灯,家居厨房,52.45,1,52.45,25,27.45,欧洲,ES,0
AMZ-2023-010242,2023-11-05 18:51:00,人体工学腕托,办公用品,26.98,1,26.98,9,17.98,其他,BR,0
AMZ-2023-010243,2023-05-04 02:42:00,不锈钢保温杯,家居厨房,37.39,1,37.39,15,22.39,其他,BR,0
AMZ-2023-010244,2023-07-09 18:27:00,不锈钢保温杯,家居厨房,34.95,2,69.9,30,39.9,亚太,AU,0
AMZ-2023-010245,2023-11-04 16:25:00,跑步腰包,运动户外,19.38,2,38.76,12,26.76,欧洲,IT,0
AMZ-2023-010246,2023-01-07 21:29:00,硅胶厨房 utensils 套装,家居厨房,24.74,1,24.74,10,14.74,其他,BR,0
AMZ-2023-010247,2023-11-12 05:36:00,阻力带套装,运动户外,17.21,1,17.21,7,10.21,其他,BR,1
AMZ-2023-010248,2023-12-08 13:38:00,无线蓝牙耳机,电子产品,205.67,1,205.67,89,116.67,北美,US,0
AMZ-2023-010249,2023-12-03 02:13:00,可折叠宠物笼,宠物用品,69.21,1,69.21,35,34.21,欧洲,FR,0
AMZ-2023-010250,2023-07-08 18:08:00,收纳盒 6件套,家居厨房,44.35,1,44.35,14,30.35,亚太,IN,0
AMZ-2023-010251,2023-06-07 00:06:00,记忆棉坐垫,家居厨房,48.7,1,48.7,18,30.7,欧洲,UK,0
AMZ-2023-010252,2023-11-22 16:14:00,无线鼠标,电子产品,37.02,1,37.02,18,19.02,北美,US,0
AMZ-2023-010253,2023-12-28 21:25:00,USB-C 集线器,电子产品,45.51,1,45.51,22,23.51,其他,SA,0
AMZ-2023-010254,2023-09-26 02:01:00,记忆棉坐垫,家居厨房,47.88,1,47.88,18,29.88,欧洲,FR,1
AMZ-2023-010255,2023-12-18 06:22:00,阻力带套装,运动户外,19.75,1,19.75,7,12.75,欧洲,IT,0
AMZ-2023-010256,2023-06-03 05:16:00,笔记本散热支架,电子产品,52.99,1,52.99,28,24.99,北美,MX,0
AMZ-2023-010257,2023-11-11 03:12:00,瑜伽垫加厚防滑,运动户外,38.91,2,77.81,36,41.81,北美,US,0
AMZ-2023-010258,2023-09-19 05:11:00,阻力带套装,运动户外,20.74,1,20.74,7,13.74,亚太,AU,0
AMZ-2023-010259,2023-09-13 23:15:00,瑜伽垫加厚防滑,运动户外,36.56,1,36.56,18,18.56,北美,CA,0
AMZ-2023-010260,2023-02-12 19:09:00,宠物梳毛器,宠物用品,15.0,1,15.0,5,10.0,其他,SA,0
AMZ-2023-010261,2023-10-10 21:49:00,A4 复印纸 500张,办公用品,10.66,1,10.66,4,6.66,欧洲,IT,0
AMZ-2023-010262,2023-11-09 07:25:00,机械键盘,电子产品,145.49,1,145.49,60,85.49,北美,US,0
AMZ-2023-010263,2023-06-07 23:24:00,LED 护眼台灯,家居厨房,57.87,1,57.87,25,32.87,欧洲,ES,0
AMZ-2023-010264,2023-01-06 15:30:00,白板磁吸套装,办公用品,51.73,2,103.45,36,67.45,其他,BR,0
AMZ-2023-010265,2023-07-13 17:15:00,无线蓝牙耳机,电子产品,191.29,1,191.29,89,102.29,欧洲,IT,0
AMZ-2023-010266,2023-11-09 09:48:00,LED 护眼台灯,家居厨房,60.21,1,60.21,25,35.21,亚太,SG,0
AMZ-2023-010267,2023-10-14 11:28:00,不锈钢保温杯,家居厨房,39.42,1,39.42,15,24.42,欧洲,DE,0
AMZ-2023-010268,2023-10-20 20:50:00,可折叠宠物笼,宠物用品,85.37,1,85.37,35,50.37,欧洲,DE,0
AMZ-2023-010269,2023-12-27 08:59:00,跑步腰包,运动户外,20.45,2,40.89,12,28.89,亚太,SG,0
AMZ-2023-010270,2023-05-13 18:20:00,USB-C 集线器,电子产品,54.71,1,54.71,22,32.71,亚太,JP,0
AMZ-2023-010271,2023-04-12 06:38:00,宠物梳毛器,宠物用品,17.23,1,17.23,5,12.23,亚太,SG,0
AMZ-2023-010272,2023-11-17 14:43:00,登山背包 40L,运动户外,100.83,1,100.83,42,58.83,欧洲,FR,0
AMZ-2023-010273,2023-10-23 15:11:00,LED 护眼台灯,家居厨房,47.7,1,47.7,25,22.7,亚太,JP,0
AMZ-2023-010274,2023-09-22 17:07:00,手机防窥膜 3片装,电子产品,15.93,2,31.86,10,21.86,北美,MX,0
AMZ-2023-010275,2023-10-23 01:18:00,USB-C 集线器,电子产品,47.58,1,47.58,22,25.58,其他,SA,0
AMZ-2023-010276,2023-12-06 22:55:00,硅胶厨房 utensils 套装,家居厨房,27.39,1,27.39,10,17.39,北美,CA,0
AMZ-2023-010277,2023-06-23 20:48:00,跑步腰包,运动户外,17.51,1,17.51,6,11.51,欧洲,DE,0
AMZ-2023-010278,2023-12-12 06:22:00,手机防窥膜 3片装,电子产品,16.08,1,16.08,5,11.08,其他,AE,0
AMZ-2023-010279,2023-02-08 10:29:00,收纳盒 6件套,家居厨房,44.31,1,44.31,14,30.31,北美,US,0
AMZ-2023-010280,2023-04-18 11:46:00,宠物梳毛器,宠物用品,16.35,1,16.35,5,11.35,其他,BR,0
AMZ-2023-010281,2023-12-19 18:33:00,智能手表表带,电子产品,29.71,1,29.71,12,17.71,欧洲,FR,0
AMZ-2023-010282,2023-11-07 04:30:00,运动水壶 1L,运动户外,27.11,1,27.11,10,17.11,亚太,JP,0
AMZ-2023-010283,2023-05-06 20:06:00,便携式充电宝,电子产品,76.33,1,76.33,35,41.33,其他,SA,0
AMZ-2023-010284,2023-01-24 23:10:00,A4 复印纸 500张,办公用品,10.34,2,20.67,8,12.67,亚太,SG,0
AMZ-2023-010285,2023-11-09 00:27:00,猫抓板沙发款,宠物用品,32.6,2,65.2,20,45.2,北美,US,0
AMZ-2023-010286,2023-12-23 02:15:00,桌面文件架,办公用品,29.92,1,29.92,12,17.92,北美,MX,0
AMZ-2023-010287,2023-03-28 02:16:00,手机防窥膜 3片装,电子产品,14.54,1,14.54,5,9.54,欧洲,ES,0
AMZ-2023-010288,2023-02-01 21:09:00,无线蓝牙耳机,电子产品,194.13,1,194.13,89,105.13,亚太,SG,0
AMZ-2023-010289,2023-04-28 22:10:00,记忆棉坐垫,家居厨房,50.38,1,50.38,18,32.38,北美,MX,0
AMZ-2023-010290,2023-12-22 17:30:00,机械键盘,电子产品,120.36,1,120.36,60,60.36,亚太,JP,0
AMZ-2023-010291,2023-07-21 02:28:00,不锈钢保温杯,家居厨房,36.42,1,36.42,15,21.42,其他,SA,0
AMZ-2023-010292,2023-04-18 22:00:00,宠物梳毛器,宠物用品,15.08,1,15.08,5,10.08,欧洲,ES,0
AMZ-2023-010293,2023-12-06 06:45:00,不锈钢保温杯,家居厨房,35.07,1,35.07,15,20.07,亚太,JP,0
AMZ-2023-010294,2023-10-27 00:36:00,无线蓝牙耳机,电子产品,215.55,1,215.55,89,126.55,欧洲,UK,0
AMZ-2023-010295,2023-08-24 13:50:00,狗狗磨牙玩具套装,宠物用品,18.6,1,18.6,6,12.6,欧洲,IT,0
AMZ-2023-010296,2023-12-13 21:44:00,宠物饮水机,宠物用品,42.86,1,42.86,22,20.86,北美,CA,0
AMZ-2023-010297,2023-08-03 11:42:00,USB-C 集线器,电子产品,46.05,2,92.09,44,48.09,欧洲,FR,0
AMZ-2023-010298,2023-09-06 19:37:00,记忆棉坐垫,家居厨房,40.21,1,40.21,18,22.21,其他,BR,0
AMZ-2023-010299,2023-04-28 05:45:00,收纳盒 6件套,家居厨房,41.83,2,83.66,28,55.66,亚太,IN,0
AMZ-2023-010300,2023-05-14 00:31:00,收纳盒 6件套,家居厨房,37.72,1,37.72,14,23.72,欧洲,UK,0
AMZ-2023-010301,2023-01-20 21:44:00,机械键盘,电子产品,128.03,1,128.03,60,68.03,其他,AE,0
AMZ-2023-010302,2023-01-06 06:36:00,跑步腰包,运动户外,19.54,1,19.54,6,13.54,北美,US,1
AMZ-2023-010303,2023-06-08 09:11:00,猫抓板沙发款,宠物用品,33.22,1,33.22,10,23.22,其他,BR,0
AMZ-2023-010304,2023-06-16 07:46:00,防滑衣架 20个装,家居厨房,23.3,1,23.3,8,15.3,亚太,AU,0
AMZ-2023-010305,2023-12-21 04:34:00,登山背包 40L,运动户外,78.28,1,78.28,42,36.28,欧洲,DE,0
AMZ-2023-010306,2023-01-23 08:18:00,手机防窥膜 3片装,电子产品,12.83,1,12.83,5,7.83,北美,MX,0
AMZ-2023-010307,2023-05-21 15:12:00,可折叠宠物笼,宠物用品,77.22,1,77.22,35,42.22,亚太,SG,0
AMZ-2023-010308,2023-08-18 15:01:00,可折叠宠物笼,宠物用品,78.95,2,157.89,70,87.89,欧洲,UK,0
AMZ-2023-010309,2023-01-09 11:20:00,便携式充电宝,电子产品,77.56,1,77.56,35,42.56,其他,SA,0
AMZ-2023-010310,2023-07-19 16:02:00,狗狗磨牙玩具套装,宠物用品,17.67,1,17.67,6,11.67,北美,MX,0
AMZ-2023-010311,2023-11-04 03:13:00,USB-C 集线器,电子产品,55.3,1,55.3,22,33.3,欧洲,ES,0
AMZ-2023-010312,2023-03-01 19:13:00,A4 复印纸 500张,办公用品,11.21,1,11.21,4,7.21,欧洲,IT,0
AMZ-2023-010313,2023-01-16 15:26:00,宠物梳毛器,宠物用品,16.08,1,16.08,5,11.08,亚太,IN,0
AMZ-2023-010314,2023-12-17 07:58:00,便携式充电宝,电子产品,70.07,1,70.07,35,35.07,欧洲,IT,0
